Neuron class	Class member	Lineage	Neurotransmitter identity	"Reporter transgene expressed in this cell (based on manually curated Wormbase dataset as of July 15th, 2016)"																																																																																																																																												
	CANR	AB alappappa	unknown MA (cat-1)	ace-3	acy-2	add-1	ags-3	ari-1	bicd-1	C33A11.2	cah-2	cam-1	cat-1	ceh-10	ceh-43	cle-1	crml-1	cwn-1	dbl-1	dop-4	dyf-5	elpc-1	elpc-3	eor-1	eor-2	exl-1	F59B2.13	ggr-2	goa-1	gpa-10	gpa-14	gsa-1	igcm-1	inx-12	inx-13	inx-3	inx-7	kal-1	kin-29	lrk-1	magi-1	mig-10	mig-14	mig-2	mig-6	mtm-9	nck-1	nipi-3	nlp-10	nlp-15	ooc-5	pak-1	pink-1	plr-1	pnc-1	rep-1	rig-6	sax-7	ser-2	T27A3.1	tag-97	ten-1	tiam-1	tyra-2	unc-129	unc-39	unc-9	vab-8	ceh-23	efn-4	let-756																																																																									
CEP	CEPDL	AB.plaaaaappa	DA	ace-1	anoh-2	arrd-17	asic-1	atat-2	bas-1	bbs-1	bbs-2	bbs-8	cat-1	cat-2	cat-4	ceh-10	ceh-40	che-2	cle-1	dat-1	dop-2	egl-43	fax-1	flp-22	hlh-13	mdl-1	nhr-67	nid-1	osm-12	osm-6	ptc-3	qdpr-1	sin-3	srab-12	sre-37	sulp-2	tba-9	tbb-4	tsp-17	tyra-3	tyra-3	unc-9	vem-1																																																																																																					
	CEPDR	AB.arpapaappa	DA	ace-1	anoh-2	arrd-17	asic-1	atat-2	bas-1	bbs-1	bbs-2	bbs-8	cat-1	cat-2	cat-4	ceh-10	ceh-40	che-2	cle-1	dat-1	dop-2	egl-43	fax-1	flp-22	hlh-13	mdl-1	nhr-67	nid-1	osm-12	osm-6	ptc-3	qdpr-1	sin-3	srab-12	sre-37	sulp-2	tba-9	tbb-4	tsp-17	tyra-3	tyra-3	unc-9	vem-1																																																																																																					
	CEPVL	AB.plpaappppa	DA	ace-1	anoh-2	arrd-17	asic-1	atat-2	bas-1	bbs-1	bbs-2	bbs-8	cat-1	cat-2	cat-4		ceh-40	che-2	cle-1	dat-1	dop-2	egl-43		flp-22	hlh-13	mdl-1	nhr-67	nid-1	osm-12	osm-6	ptc-3	qdpr-1	sin-3	srab-12		sulp-2	tba-9	tbb-4	tsp-17	tyra-3	tyra-3	unc-9		unc-47																																																																																																				
	CEPVR	AB.prpaappppa	DA	ace-1	anoh-2	arrd-17	asic-1	atat-2	bas-1	bbs-1	bbs-2	bbs-8	cat-1	cat-2	cat-4		ceh-40	che-2	cle-1	dat-1	dop-2	egl-43		flp-22	hlh-13	mdl-1	nhr-67	nid-1	osm-12	osm-6	ptc-3	qdpr-1	sin-3	srab-12		sulp-2	tba-9	tbb-4	tsp-17	tyra-3	tyra-3	unc-9		unc-47																																																																																																				
DA	DA1	AB.prppapaap	ACh	acc-4	ace-2	cho-1	unc-17	coq-8	dbl-1		unc-53	mab-9	madd-4	unc-129	unc-8	slo-2	unc-5	twk-7	acr-2	max-1	unc-129	rig-4	unc-4	riok-1																																																																																																																								
	DA2	AB.plppapapa	ACh	acc-4	ace-2	cho-1	unc-17	coq-8	dbl-1	crm-1	unc-53	mab-9	madd-4	unc-129	unc-8	slo-2	unc-5	twk-7	acr-2	max-1	unc-129	rig-4	unc-4	riok-1																																																																																																																								
	DA3	AB.prppapapa	ACh	acc-4	ace-2	cho-1	unc-17	coq-8	dbl-1	crm-1	unc-53	mab-9	madd-4	unc-129	unc-8	slo-2	unc-5	twk-7	acr-2	max-1	unc-129	rig-4	unc-4	riok-1																																																																																																																								
	DA4	AB.plppapapp	ACh	acc-4	ace-2	cho-1	unc-17	coq-8	dbl-1	crm-1	unc-53	mab-9	madd-4	unc-129	unc-8	slo-2	unc-5	twk-7	acr-2	max-1	unc-129	rig-4	unc-4	riok-1																																																																																																																								
	DA5	AB.prppapapp	ACh	acc-4	ace-2	cho-1	unc-17	coq-8	dbl-1	crm-1	unc-53	mab-9	madd-4	unc-129	unc-8	slo-2	unc-5	twk-7	acr-2	max-1	unc-129	rig-4	unc-4	riok-1																																																																																																																								
	DA6	AB.plpppaaap	ACh	acc-4	ace-2	cho-1	unc-17	coq-8	dbl-1	crm-1	unc-53	mab-9	madd-4	unc-129	unc-8	slo-2	unc-5	twk-7	acr-2	max-1	unc-129	rig-4	unc-4	riok-1																																																																																																																								
	DA7	AB.prpppaaap	ACh	acc-4	ace-2	cho-1	unc-17	coq-8	dbl-1	crm-1	unc-53	mab-9	madd-4	unc-129	unc-8	slo-2	unc-5	twk-7	acr-2	max-1	unc-129	rig-4	unc-4	riok-1																																																																																																																								
	DA8	AB.prpapappp	ACh	acc-4	ace-2	cho-1	unc-17	coq-8	dbl-1		unc-53	mab-9	madd-4	unc-129	unc-8	slo-2	unc-5	twk-7	acr-2	max-1		rig-4	unc-4	riok-1	ser-2	mig-1	glr-5	cwn-1																																																																																																																				
	DA9	AB.plpppaaaa	ACh	acc-4	ace-2	cho-1	unc-17	coq-8	dbl-1		unc-53	mab-9	madd-4	unc-129	unc-8	slo-2	unc-5	twk-7	acr-2	max-1		rig-4	unc-4	riok-1	glr-4	mig-13	plx-1	itr-1	acr-15	kvs-4																																																																																																																		
DB	DB1	AB.plpaaaapp	ACh	acc-4	dbl-1	vab-7	crm-1	glr-4	mab-9	madd-4	unc-129	unc-8	slo-2	unc-5	twk-7	acr-2	max-1	unc-129	acr-16	acr-5	ace-2	cho-1	unc-17																																																																																																																									
	DB2	AB.arappappa	ACh	acc-4	dbl-1	vab-7	crm-1	glr-4	mab-9	madd-4	unc-129	unc-8	slo-2	unc-5	twk-7	acr-2	max-1	unc-129	acr-16	acr-5	ace-2	cho-1	unc-17																																																																																																																									
	DB3	AB.prpaaaapp	ACh	acc-4	dbl-1	vab-7	crm-1	glr-4	mab-9	madd-4	unc-129	unc-8	slo-2	unc-5	twk-7	acr-2	max-1	unc-129	acr-16	acr-5	ace-2	cho-1	unc-17																																																																																																																									
	DB4	AB.prpappapp	ACh	acc-4	dbl-1	vab-7	crm-1	glr-4	mab-9	madd-4	unc-129	unc-8	slo-2	unc-5	twk-7	acr-2	max-1	unc-129	acr-16	acr-5	ace-2	cho-1	unc-17																																																																																																																									
	DB5	AB.plpapappp	ACh	acc-4	dbl-1	vab-7	crm-1	glr-4	mab-9	madd-4	unc-129	unc-8	slo-2	unc-5	twk-7	acr-2	max-1	unc-129	acr-16	acr-5	ace-2	cho-1	unc-17																																																																																																																									
	DB6	AB.plppaappp	ACh	acc-4	dbl-1	vab-7	crm-1	glr-4	mab-9	madd-4	unc-129	unc-8	slo-2	unc-5	twk-7	acr-2	max-1	unc-129	acr-16	acr-5	ace-2	cho-1	unc-17																																																																																																																									
	DB7	AB.prppaappp	ACh	acc-4	dbl-1	vab-7	crm-1	glr-4	mab-9	madd-4	unc-129	unc-8	slo-2	unc-5	twk-7	acr-2	max-1	unc-129	acr-16	acr-5	ace-2	cho-1	unc-17																																																																																																																									
DD	DD1	AB.plppappap	GABA	coq-8	oig-1	flp-13	lev-8	madd-4	npr-1	unc-30	unc-25	unc-47	unc-5	mab-9	unc-46	riok-1																																																																																																																																
	DD2	AB.prppappap	GABA	coq-8	oig-1	flp-13	lev-8	madd-4	npr-1	unc-30	unc-25	unc-47	unc-5	mab-9	unc-46	riok-1																																																																																																																																
	DD3	AB.plppapppa	GABA	coq-8	oig-1	flp-13	lev-8	madd-4	npr-1	unc-30	unc-25	unc-47	unc-5	mab-9	unc-46	riok-1																																																																																																																																
	DD4	AB.prppapppa	GABA	coq-8	oig-1	flp-13	lev-8	madd-4	npr-1	unc-30	unc-25	unc-47	unc-5	mab-9	unc-46	riok-1																																																																																																																																
	DD5	AB.plppapppp	GABA	coq-8	oig-1	flp-13	lev-8	madd-4	npr-1	unc-30	unc-25	unc-47	unc-5	mab-9	unc-46	riok-1																																																																																																																																
	DD6	AB.prppapppp	GABA	coq-8	oig-1	flp-13	lev-8	madd-4	npr-1	unc-30	unc-25	unc-47	unc-5	mab-9	unc-46	riok-1																																																																																																																																
DVA	DVA	AB.prppppapp	ACh	acc-4	ace-2	ace-3	ace-4	acr-15	ari-1	cam-1	cho-1	dbl-1	dkf-1	dop-1	egl-6	F59B2.13	fax-1	frpr-4	ggr-2	glr-2	glr-4	glr-5	gpa-14	hlh-2	inx-10	inx-13	inx-17	inx-18	inx-3	inx-7	lgc-35	lin-11	nhr-67	nlp-12	nmr-1	ntc-1	oig-1	ser-2	ser-4	trp-4	twk-16	unc-17	unc-3	unc-36	unc-47	unc-62	unc-7	zig-5																																																																																																
DVB	DVB	K.p	GABA	alr-1	ari-1	dkf-1	egl-36	egl-4	egl-5	F59B2.13	flp-10	flp-11	inx-10	inx-13	inx-3	inx-7	kal-1	lim-6	rskd-1	snf-11	ten-1	unc-2	unc-25	unc-46	unc-47	unc-7	unc-9																																																																																																																					
DVC	DVC	C.aapaa	Glu	acr-2	ari-1	cam-1	ceh-14	ceh-63	che-7	eat-4	egl-4	F59B2.13	glr-1	hlh-14	inx-10	inx-11	inx-13	inx-17	inx-18	inx-5	inx-7	inx-9	kal-1	lin-11	paqr-2	sem-4	ser-4	srab-4	trp-4	unc-103	unc-36	unc-7	unc-9																																																																																																															
FLP	FLPL	AB.plapaaapad	Glu	asic-1	bbs-1	bbs-2	bbs-8	bicd-1	C49G9.1	cam-1	che-2	che-3	che-7	degt-1	des-2	dma-1	dsc-1	eat-4	egl-43	egl-44	egl-46	flp-21	flp-4	glr-4	hpo-30	inx-7	let-60	mec-10	mec-3	mec-7	ncr-1	oig-8	osm-12	osm-9	pdfr-1	T07D1.3	tbb-4	unc-8	unc-86	unc-9	Y113G7A.15 	npr-2	unc-47	unc-62	osg-1																																																																																																			
	FLPR	AB.prapaaapad	Glu	asic-1	bbs-1	bbs-2	bbs-8	bicd-1	C49G9.1	cam-1	che-2	che-3	che-7	degt-1	des-2	dma-1	dsc-1	eat-4	egl-43	egl-44	egl-46	flp-21	flp-4	glr-4	hpo-30	inx-7	let-60	mec-10	mec-3	mec-7	ncr-1	oig-8	osm-12	osm-9	pdfr-1	T07D1.3	tbb-4	unc-8	unc-86	unc-9	Y113G7A.15 	npr-2	unc-47	unc-62	osg-1																																																																																																			
HSN	HSNL	AB.plapppappa	ACh (minor)	aak-2	abts-1	acr-14	ags-3	aho-3	ari-1	arr-1	arrd-17	bas-1	baz-2	baz-2	cam-1	cat-1	cdh-3	ceh-20	che-7	clh-3	dhc-3	dsh-1	eat-16	ebax-1	egl-43	egl-44	egl-46	egl-47	egl-5	egl-6	elpc-1	elpc-3	eor-2	flp-19	fmi-1	gar-2	gbas-1	gei-8	ggr-2	glr-5	goa-1	grd-6	gsa-1	ham-2	hlh-14	hlh-3	ida-1	ife-4	ins-18	inx-3	inx-7	irk-1	kal-1	kcc-2	kin-20	lgc-55	mab-23	madd-2	mau-2	mec-6	mig-10	mig-2	mom-2	mpz-1	nck-1	nhx-5	nid-1	nlg-1	nlp-1	nlp-15	nlp-3	nra-4	plr-1	prkl-1	ptps-1	ptps-1	puf-9	pxf-1	rep-1	rig-6	rsbp-1	rsy-1	sel-10	sem-4	syg-1	tba-6	tbb-4	ten-1	top-1	tph-1	ulp-4	unc-103	unc-14	unc-17	unc-2	unc-51	unc-53	unc-77	unc-86	unc-9	vang-1																																											
	HSNR	AB.prapppappa	ACh (minor)	aak-2	abts-1	acr-14	ags-3	aho-3	ari-1	arr-1	arrd-17	bas-1	baz-2	baz-2	cam-1	cat-1	cdh-3	ceh-20	che-7	clh-3	dhc-3	dsh-1	eat-16	ebax-1	egl-43	egl-44	egl-46	egl-47	egl-5	egl-6	elpc-1	elpc-3	eor-2	flp-19	fmi-1	gar-2	gbas-1	gei-8	ggr-2	glr-5	goa-1	grd-6	gsa-1	ham-2	hlh-14	hlh-3	ida-1	ife-4	ins-18	inx-3	inx-7	irk-1	kal-1	kcc-2	kin-20	lgc-55	mab-23	madd-2	mau-2	mec-6	mig-10	mig-2	mom-2	mpz-1	nck-1	nhx-5	nid-1	nlg-1	nlp-1	nlp-15	nlp-3	nra-4	plr-1	prkl-1	ptps-1	ptps-1	puf-9	pxf-1	rep-1	rig-6	rsbp-1	rsy-1	sel-10	sem-4	syg-1	tba-6	tbb-4	ten-1	top-1	tph-1	ulp-4	unc-103	unc-14	unc-17	unc-2	unc-51	unc-53	unc-77	unc-86	unc-9	vang-1																																											
I1	I1L	AB.alpapppaa	ACh	acc-4	ceh-34	dkf-1	dop-4	flp-6	gfi-1	glr-7	glr-8	hlh-14	nlp-3	odr-1	pdfr-1		rict-1	rig-3	tba-2	tbx-2	unc-17	unc-32	unc-9	unc-7	frpr-4	tmc-1																																																																																																																						
	I1R	AB.arapappaa	ACh	acc-4	ceh-34	dkf-1	dop-4	flp-6	gfi-1	glr-7	glr-8	hlh-14	nlp-3	odr-1	pdfr-1		rict-1	rig-3	tba-2	tbx-2	unc-17	unc-32	unc-9	unc-7	frpr-4	tmc-1																																																																																																																						
I2	I2L	AB.alpappaapa	Glu	alr-1	ceh-34	dop-4	eat-4	flp-15	glr-7	glr-8	nlp-3	nlp-8	ntr-1	prdx-2	rig-1	rig-5	ser-7	srab-4	tba-2	unc-103	unc-86	gur-3	prdx-2	unc-47																																																																																																																								
	I2R	AB.arapapaapa	Glu	alr-1	ceh-34	dop-4	eat-4	flp-15	glr-7	glr-8	nlp-3	nlp-8	ntr-1	prdx-2	rig-1	rig-5	ser-7	srab-4	tba-2	unc-103	unc-86	gur-3	prdx-2	unc-47																																																																																																																								
I3	I3	MS.aaaaapaa	ACh	ahr-1	ceh-2	ceh-34	F41C3.8	gar-3	glr-7	glr-8	gon-14	inx-9	K05B2.2	nlp-3	pnc-1	rig-6	ser-7	tba-2	tbx-2	ZC21.3																																																																																																																												
I4	I4	MS.aaaapaa	Unknown (orphan)	ceh-20	ceh-34	che-3	eat-20	flp-5	nlp-13	nlp-3	pnc-1	prdx-2	rig-3	ser-7	srab-4	unc-129	unc-47																																																																																																																															
I5	I5	AB.arapapapp	Glu & 5HT	acr-15	ceh-34	dbl-1	eat-20	dmd-4	eat-4	F59B2.13	flp-13	flp-2	flp-4	gpa-2	ins-10	pnc-1	tbx-2	unc-4	unc-6	unc-47																																																																																																																												
I6	I6	MS.paaapaa	Unknown (orphan)	acc-4	alr-1	ceh-34	egl-36	F41C3.8	flp-4	glr-7	glr-8	ncr-1	nlp-3	ser-7	spp-12	unc-9	unc-47																																																																																																																															
IL1	IL1DL	AB.alapappaaa	Glu	bbs-1	bbs-2	bbs-8	osm-12	aqp-5	aqp-6		eat-4	egl-4	egl-43	inx-12		mec-6	mir-124	oig-1	osm-6	unc-7	unc-47	unc-103	trpa-1	srab-12	lgc-55	pnc-1	oig-1	sox-2																																																																																																																				
	IL1DR	AB.alappppaaa	Glu	bbs-1	bbs-2	bbs-8	osm-12	aqp-5	aqp-6		eat-4	egl-4	egl-43	inx-12		mec-6	mir-124	oig-1	osm-6	unc-7	unc-47	unc-103	trpa-1	srab-12	lgc-55	pnc-1	oig-1	sox-2																																																																																																																				
	IL1L	AB.alapaappaa	Glu	bbs-1	bbs-2	bbs-8	osm-12	aqp-5	aqp-6		eat-4	egl-4	goa-1	inx-12	inx-18	mec-6	mir-124	oig-1	osm-6	unc-7	unc-47	unc-103	trpa-1	srab-12		pnc-1	oig-1	sox-2																																																																																																																				
	IL1R	AB.alaappppaa	Glu	bbs-1	bbs-2	bbs-8	osm-12	aqp-5	aqp-6		eat-4	egl-4	goa-1	inx-12	inx-18	mec-6	mir-124	oig-1	osm-6	unc-7	unc-47	unc-103	trpa-1	srab-12		pnc-1	oig-1	sox-2																																																																																																																				
	IL1VL	AB.alppapppaa	Glu	bbs-1	bbs-2	bbs-8	osm-12	aqp-5	aqp-6	daf-9	eat-4	egl-4	egl-43	inx-12		mec-6	mir-124	oig-1	osm-6	unc-7	unc-47	unc-103	trpa-1	srab-12	lgc-55	pnc-1	oig-1	sox-2																																																																																																																				
	IL1VR	AB.arapppppaa	Glu	bbs-1	bbs-2	bbs-8	osm-12	aqp-5	aqp-6	daf-9	eat-4	egl-4	egl-43	inx-12		mec-6	mir-124	oig-1	osm-6	unc-7	unc-47	unc-103	trpa-1	srab-12	lgc-55	pnc-1	oig-1	sox-2																																																																																																																				
IL2	IL2DL	AB.alapappap	ACh	acc-4	bbs-1	bbs-2	bbs-8	osm-12	cho-1	daf-25	dyf-3	gcy-19		kpc-1		ncr-1		odr-2	osm-3	osm-6	unc-5	unc-17	unc-86	unc-103	srab-12	daf-38	daf-37	pnc-1	npr-5	ace-3	ace-4	sox-2																																																																																																																
	IL2DR	AB.alappppap	ACh	acc-4	bbs-1	bbs-2	bbs-8	osm-12	cho-1	daf-25	dyf-3	gcy-19		kpc-1		ncr-1		odr-2	osm-3	osm-6	unc-5	unc-17	unc-86	unc-103	srab-12	daf-38	daf-37	pnc-1	npr-5	ace-3	ace-4	sox-2																																																																																																																
	IL2L	AB.alapaappp	ACh	acc-4	bbs-1	bbs-2	bbs-8	osm-12	cho-1	daf-25	dyf-3	gcy-19	inx-18	kpc-1	nas-13	ncr-1	npr-1	odr-2	osm-3	osm-6	unc-5	unc-17	unc-86	unc-103	srab-12	daf-38	daf-37	pnc-1	npr-5	ace-3	ace-4	sox-2																																																																																																																
	IL2R	AB.alaappppp	ACh	acc-4	bbs-1	bbs-2	bbs-8	osm-12	cho-1	daf-25	dyf-3	gcy-19	inx-18	kpc-1	nas-13	ncr-1	npr-1	odr-2	osm-3	osm-6	unc-5	unc-17	unc-86	unc-103	srab-12	daf-38	daf-37	pnc-1	npr-5	ace-3	ace-4	sox-2																																																																																																																
	IL2VL	AB.alppapppp	ACh	acc-4	bbs-1	bbs-2	bbs-8	osm-12	cho-1	daf-25	dyf-3	gcy-19		kpc-1		ncr-1		odr-2	osm-3	osm-6	unc-5	unc-17	unc-86	unc-103	srab-12	daf-38	daf-37	pnc-1	npr-5	ace-3	ace-4	sox-2																																																																																																																
	IL2VR	AB.arapppppp	ACh	acc-4	bbs-1	bbs-2	bbs-8	osm-12	cho-1	daf-25	dyf-3	gcy-19		kpc-1		ncr-1		odr-2	osm-3	osm-6	unc-5	unc-17	unc-86	unc-103	srab-12	daf-38	daf-37	pnc-1	npr-5	ace-3	ace-4	sox-2																																																																																																																
LUA	LUAL	AB.plpppaapap	Glu	cfi-1	daf-5	eat-4	egl-43	flp-11	flp-20	flr-2	glr-5	gpa-10	inx-11	inx-13	inx-7	itr-1	nlp-13	pdf-1	ser-2	sgk-1	srab-12	unc-9	riok-1																																																																																																																									
	LUAR	AB.prpppaapap	Glu	cfi-1	daf-5	eat-4	egl-43	flp-11	flp-20	flr-2	glr-5	gpa-10	inx-11	inx-13	inx-7	itr-1	nlp-13	pdf-1	ser-2	sgk-1	srab-12	unc-9	riok-1																																																																																																																									
M1	M1	MS.paapaaa	ACh	acc-4	ceh-34	dbl-1	fax-1	flr-2	glr-2	gpa-2	inx-13	pnc-1	sel-2	tbx-2	tor-2	unc-17	unc-47																																																																																																																															
M2	M2L	AB.araapappa	ACh	acc-4	ceh-34	dkf-1	flp-18	flp-21	flr-2	inx-12	inx-13	ncam-1	nlp-13	nlp-3	pac-1	paqr-2	ser-7	tbx-2	ten-1	unc-17	zig-4	unc-7	unc-47																																																																																																																									
	M2R	AB.araappppa	ACh	acc-4	ceh-34	dkf-1	flp-18	flp-21	flr-2	inx-12	inx-13	ncam-1	nlp-13	nlp-3	pac-1	paqr-2	ser-7	tbx-2	ten-1	unc-17	zig-4	unc-7	unc-47																																																																																																																									
M3	M3L	AB.araapappp	Glu	ceh-2	ceh-34	eat-4	egl-36	flp-13	flp-18	glr-8	inx-3	mnm-2	nlp-3	npr-1	ser-7	unc-7	unc-47																																																																																																																															
	M3R	AB.araappppp	Glu	ceh-2	ceh-34	eat-4	egl-36	flp-13	flp-18	glr-8	inx-3	mnm-2	nlp-3	npr-1	ser-7	unc-7	unc-47																																																																																																																															
M4	M4	MS.paaaaaa	ACh	acc-4	cho-1	unc-17	cam-1	ceh-28	ceh-34	dbl-1	egl-17	egl-19	fax-1	flp-2	flp-21	flp-5	glr-8	ins-10	mpz-1	rig-3	rig-5	ser-7	slo-1	sptf-3	unc-32	unc-47																																																																																																																						
M5	M5	MS.paaapap	Ach	acc-4	cho-1	unc-17	ceh-34	dbl-1	fax-1	flp-1	flp-13	flp-17	flr-2	glr-8	gpa-2	kal-1	ntc-1	rig-6	ser-7	tbx-2	unc-53	unc-9	vab-15	xrn-2		unc-47																																																																																																																						
MC	MCL	AB.alpaaappp	ACh	acc-4	ceh-19	ceh-34	flp-2	flp-21	glr-8	inx-3	inx-7	mpz-1	rig-5	unc-17	rig-6	tyra-2																																																																																																																																
	MCR	AB.arapaappp	ACh	acc-4	ceh-19	ceh-34	flp-2	flp-21	glr-8	inx-3	inx-7	mpz-1	rig-5	unc-17	rig-6	tyra-2																																																																																																																																
MI	MI	AB.araappaaa	Glu	ahr-1	ceh-34	eat-4	fax-1	glr-7	glr-8	inx-5	nlp-3	pnc-1	rig-6	sams-5	unc-47																																																																																																																																	
NSM	NSML	AB.araapapaav	5HT	aho-3	bas-1	cat-1	cat-4	ced-3	ceh-2	ceh-34	dkf-1	dkf-2	dop-3	flp-4	flr-2	glr-7	glr-8	goa-1	hst-3.1	ins-1	mgl-1	mgl-2	mgl-3	mig-10	mod-5	mpz-1	ncam-1	nlp-13	nlp-18	nlp-19	nlp-3	npr-6	ntc-1	pfk-1.1	plr-1	ptps-1	qdpr-1	rig-3	rig-6	scd-2	ser-2	ser-4	spp-12	srab-4	tbx-2	tph-1	tsp-17	ttx-3	twk-46	tyra-2	unc-103	unc-86	unc-9	unc-47																																																																																										
	NSMR	AB.araapppaav	5HT	aho-3	bas-1	cat-1	cat-4	ced-3	ceh-2	ceh-34	dkf-1	dkf-2	dop-3	flp-4	flr-2	glr-7	glr-8	goa-1	hst-3.1	ins-1	mgl-1	mgl-2	mgl-3	mig-10	mod-5	mpz-1	ncam-1	nlp-13	nlp-18	nlp-19	nlp-3	npr-6	ntc-1	pfk-1.1	plr-1	ptps-1	qdpr-1	rig-3	rig-6	scd-2	ser-2	ser-4	spp-12	srab-4	tbx-2	tph-1	tsp-17	ttx-3	twk-46	tyra-2	unc-103	unc-86	unc-9	unc-47																																																																																										
OLL	OLLL	AB.alppppapaa	Glu	ace-1	arl-13	arl-6	atgr-18	bbs-1	bbs-2	bbs-5	bbs-8	C33A12.4	casy-1	casy-1	che-13	che-2	coel-1	dop-6	dop-6	dylt-2	eat-4	egl-3	goa-1	grd-8	hecw-1	jbts-14	K10D6.2	let-756	madd-4	myrf-1	nphp-1	nphp-4	osm-12	osm-5	osm-6	paqr-1	paqr-1	pdfr-1	pqn-47	ric-4	ser-2	sox-2	T17H7.1	tub-1	uig-1	uig-1	unc-103	unc-47	unc-5	unc-7	unc-9	vab-3																																																																																												
	OLLR	AB.praaapapaa	Glu	ace-1	arl-13	arl-6	atgr-18	bbs-1	bbs-2	bbs-5	bbs-8	C33A12.4	casy-1	casy-1	che-13	che-2	coel-1	dop-6	dop-6	dylt-2	eat-4	egl-3	goa-1	grd-8	hecw-1	jbts-14	K10D6.2	let-756	madd-4	myrf-1	nphp-1	nphp-4	osm-12	osm-5	osm-6	paqr-1	paqr-1	pdfr-1	pqn-47	ric-4	ser-2	sox-2	T17H7.1	tub-1	uig-1	uig-1	unc-103	unc-47	unc-5	unc-7	unc-9	vab-3																																																																																												
OLQ	OLQDL	AB.alapapapaa	Glu	arl-13	arl-6	atat-2	bbs-1	bbs-2	bbs-5	bbs-8	C33A12.4	che-13	che-2	daf-7	dhc-3	dyla-1	dylt-2	dyrb-1	eat-20	eat-4	egl-43	goa-1	jbts-14	K10D6.2	nphp-1	nphp-4	npr-1	npr-2	ocr-4	osm-12	osm-5	osm-6	osm-9	pdfr-1	sox-3	tba-9	tbb-4	trpa-1	tub-1	tyra-3	unc-103	unc-5																																																																																																						
	OLQDR	AB.alapppapaa	Glu	arl-13	arl-6	atat-2	bbs-1	bbs-2	bbs-5	bbs-8	C33A12.4	che-13	che-2	daf-7	dhc-3	dyla-1	dylt-2	dyrb-1	eat-20	eat-4	egl-43	goa-1	jbts-14	K10D6.2	nphp-1	nphp-4	npr-1	npr-2	ocr-4	osm-12	osm-5	osm-6	osm-9	pdfr-1	sox-3	tba-9	tbb-4	trpa-1	tub-1	tyra-3	unc-103	unc-5																																																																																																						
	OLQVL	AB.plpaaappaa	Glu	arl-13	arl-6	atat-2	bbs-1	bbs-2	bbs-5	bbs-8	C33A12.4	che-13	che-2	daf-7	dhc-3	dyla-1	dylt-2	dyrb-1	eat-20	eat-4	egl-43	goa-1	jbts-14	K10D6.2	nphp-1	nphp-4	npr-1	npr-2	ocr-4	osm-12	osm-5	osm-6	osm-9	pdfr-1	sox-3	tba-9	tbb-4	trpa-1	tub-1	tyra-3	unc-103	unc-5																																																																																																						
	OLQVR	AB.prpaaappaa	Glu	arl-13	arl-6	atat-2	bbs-1	bbs-2	bbs-5	bbs-8	C33A12.4	che-13	che-2	daf-7	dhc-3	dyla-1	dylt-2	dyrb-1	eat-20	eat-4	egl-43	goa-1	jbts-14	K10D6.2	nphp-1	nphp-4	npr-1	npr-2	ocr-4	osm-12	osm-5	osm-6	osm-9	pdfr-1	sox-3	tba-9	tbb-4	trpa-1	tub-1	tyra-3	unc-103	unc-5																																																																																																						
PDA	PDA	AB.prpppaaaa	ACh	acc-4	ace-2	ace-3	ace-4	cho-1	cog-1	egl-5	exp-1	hst-3.1	itr-1	jmjd-3.1	kvs-1	lgc-35	plr-1	riok-1	ser-2	unc-17	unc-3	unc-8	unc-9	wdr-5.1	wrk-1																																																																																																																							
PDB	PDB	P12.apa	ACh	acc-4	unc-17	cho-1	dbl-1	kal-1	unc-8	unc-9	unc-55	unc-3																																																																																																																																				
PDE	PDEL	V5L.paaa	DA	arl-13	asic-1	atat-2	bas-1	bbs-1	bbs-2	bbs-8	cat-1	cat-2	ceh-20	che-2	che-3	dat-1	dop-2	dyf-11	dyf-6	egl-36	F08G12.1 	fmi-1	gpa-16	ida-1	inx-12	inx-3	mir-124	mtm-9	nas-3	osm-12	osm-6	pkc-1	sulp-2	tba-9	tbb-4	tiam-1	trpa-1	tub-1	unc-32	unc-53	unc-9	hlh-13	hlh-25	tsp-17	twk-46																																																																																																			
	PDER	V5R.paaa	DA	arl-13	asic-1	atat-2	bas-1	bbs-1	bbs-2	bbs-8	cat-1	cat-2	ceh-20	che-2	che-3	dat-1	dop-2	dyf-11	dyf-6	egl-36	F08G12.1 	fmi-1	gpa-16	ida-1	inx-12	inx-3	mir-124	mtm-9	nas-3	osm-12	osm-6	pkc-1	sulp-2	tba-9	tbb-4	tiam-1	trpa-1	tub-1	unc-32	unc-53	unc-9	hlh-13	hlh-25	tsp-17	twk-46																																																																																																			
